image_id,image_path,sex,category,length,style,designer,shop_name,hashtag1,hashtag2,hashtag3
여성_PERM_롱_글램펌_30,images\여성_PERM_롱_글램펌_30.jpg,여성,PERM,롱,글램펌,실장 지연,리프살롱 상도점,#글램펌,#레이어드펌,#S컬펌
여성_PERM_롱_글램펌_32,images\여성_PERM_롱_글램펌_32.jpg,여성,PERM,롱,글램펌,디자이너 예진,마실 홍대점,#레이어드컷,#S컬펌,#글램펌
여성_PERM_롱_글램펌_33,images\여성_PERM_롱_글램펌_33.jpg,여성,PERM,롱,글램펌,원장 성빈,아르결 강남점,#레이어드컷,#S컬펌,#글램펌
여성_PERM_롱_글램펌_34,images\여성_PERM_롱_글램펌_34.jpg,여성,PERM,롱,글램펌,원장 성빈,아르결 강남점,#레이어드컷,#S컬펌,#글램펌
여성_PERM_롱_글램펌_35,images\여성_PERM_롱_글램펌_35.jpg,여성,PERM,롱,글램펌,팀장 미라,리안헤어 관악현대점,#러블리펌,#S컬펌,#글램펌
여성_PERM_롱_믹스펌_0,images\여성_PERM_롱_믹스펌_0.jpg,여성,PERM,롱,믹스펌,디자이너 우혁,제오헤어 신촌점,#레이어드컷,#볼륨매직,#믹스펌
여성_PERM_롱_믹스펌_1,images\여성_PERM_롱_믹스펌_1.jpg,여성,PERM,롱,믹스펌,실장 민준,희올헤어 본점,#S컬펌,#셋팅펌,#믹스펌
여성_PERM_롱_믹스펌_2,images\여성_PERM_롱_믹스펌_2.jpg,여성,PERM,롱,믹스펌,실장 민준,희올헤어 본점,#빌드펌,#믹스펌,#셋팅펌
여성_PERM_롱_믹스펌_7,images\여성_PERM_롱_믹스펌_7.jpg,여성,PERM,롱,믹스펌,디자이너 가을,에이바헤어 영등포구청역점,#레이어드컷,#애쉬브라운,#믹스펌
여성_PERM_롱_믹스펌_8,images\여성_PERM_롱_믹스펌_8.jpg,여성,PERM,롱,믹스펌,디자이너 하원,스타일헤어 ,#베이지브라운,#믹스펌,#S컬펌
여성_PERM_롱_믹스펌_9,images\여성_PERM_롱_믹스펌_9.jpg,여성,PERM,롱,믹스펌,디자이너 하원,스타일헤어 ,#빌드펌,#믹스펌,#볼륨펌
여성_PERM_롱_믹스펌_10,images\여성_PERM_롱_믹스펌_10.jpg,여성,PERM,롱,믹스펌,디자이너 단비,헤어아르떼 본점,#골드브라운,#레이어드컷,#믹스펌
여성_PERM_롱_믹스펌_13,images\여성_PERM_롱_믹스펌_13.jpg,여성,PERM,롱,믹스펌,실장 민준,희올헤어 본점,#레이어드펌,#빌드펌,#믹스펌
여성_PERM_롱_믹스펌_16,images\여성_PERM_롱_믹스펌_16.jpg,여성,PERM,롱,믹스펌,실장 아인,모어온헤어 신논현점,#다크브라운,#레이어드컷,#믹스펌
여성_PERM_롱_믹스펌_18,images\여성_PERM_롱_믹스펌_18.jpg,여성,PERM,롱,믹스펌,실장 권서연,에이치브라운헤어 강남역점,#S컬펌,#믹스펌,#올리브브라운
여성_PERM_롱_믹스펌_19,images\여성_PERM_롱_믹스펌_19.jpg,여성,PERM,롱,믹스펌,원장 용주,에이브릿 마곡점,#C컬펌,#루즈펌,#믹스펌
여성_PERM_롱_믹스펌_20,images\여성_PERM_롱_믹스펌_20.jpg,여성,PERM,롱,믹스펌,원장 의진,에이바헤어 강변점,#뱅헤어,#믹스펌,#올리브브라운
여성_PERM_롱_믹스펌_22,images\여성_PERM_롱_믹스펌_22.jpg,여성,PERM,롱,믹스펌,스타일리스트 나원,보그헤어 노원하계점,#레이어드컷,#믹스펌,#루즈펌
여성_PERM_롱_믹스펌_25,images\여성_PERM_롱_믹스펌_25.jpg,여성,PERM,롱,믹스펌,점장 시헌,박준뷰티랩 총신대점,#믹스펌,#밀크브라운,#레이어드컷
여성_PERM_롱_믹스펌_28,images\여성_PERM_롱_믹스펌_28.jpg,여성,PERM,롱,믹스펌,디자이너 소이,브로시스 건대본점,#볼륨매직,#믹스펌,#허쉬컷
여성_PERM_롱_믹스펌_32,images\여성_PERM_롱_믹스펌_32.jpg,여성,PERM,롱,믹스펌,디자이너 하주,하브 선릉점,#히피펌,#젤리펌,#믹스펌
여성_PERM_롱_믹스펌_33,images\여성_PERM_롱_믹스펌_33.jpg,여성,PERM,롱,믹스펌,실장 권서연,에이치브라운헤어 강남역점,#믹스펌,#물결펌,#초코브라운
여성_PERM_롱_믹스펌_35,images\여성_PERM_롱_믹스펌_35.jpg,여성,PERM,롱,믹스펌,실장 호,박준뷰티랩 신림관악점,#러블리펌,#믹스펌,#바디펌
여성_PERM_롱_볼드펌_0,images\여성_PERM_롱_볼드펌_0.jpg,여성,PERM,롱,볼드펌,디자이너 유진,오버마운트 홍대점,#볼드펌,#볼륨펌,#레이어드컷
여성_PERM_롱_볼드펌_1,images\여성_PERM_롱_볼드펌_1.jpg,여성,PERM,롱,볼드펌,디자이너 유진,오버마운트 홍대점,#루즈펌,#볼드펌,#레이어드컷
여성_PERM_롱_볼드펌_2,images\여성_PERM_롱_볼드펌_2.jpg,여성,PERM,롱,볼드펌,디자이너 승민,모어온헤어 신논현점,#S컬펌,#볼드펌,#레이어드컷
여성_PERM_롱_볼드펌_3,images\여성_PERM_롱_볼드펌_3.jpg,여성,PERM,롱,볼드펌,부원장 보람,마실 홍대점,#허쉬펌,#볼드펌,#레이어드펌
여성_PERM_롱_볼드펌_4,images\여성_PERM_롱_볼드펌_4.jpg,여성,PERM,롱,볼드펌,디자이너 이슬,준오헤어 흑석역점,#빌드펌,#볼드펌,#초코브라운
여성_PERM_롱_볼드펌_6,images\여성_PERM_롱_볼드펌_6.jpg,여성,PERM,롱,볼드펌,팀장 혜린,살롱드라피네 본점,#빌드펌,#볼드펌,#글램펌
여성_PERM_롱_볼드펌_7,images\여성_PERM_롱_볼드펌_7.jpg,여성,PERM,롱,볼드펌,부원장 담아,에이바헤어 강변점,#레이어드컷,#볼드펌,#애쉬브라운
여성_PERM_롱_볼드펌_11,images\여성_PERM_롱_볼드펌_11.jpg,여성,PERM,롱,볼드펌,부원장 효은,준오헤어 강남화이트점,#S컬펌,#루즈펌,#볼드펌
여성_PERM_롱_볼드펌_12,images\여성_PERM_롱_볼드펌_12.jpg,여성,PERM,롱,볼드펌,실장 소라,오아오헤어 한남점,#S컬펌,#볼드펌,#글램펌
여성_PERM_롱_볼드펌_13,images\여성_PERM_롱_볼드펌_13.jpg,여성,PERM,롱,볼드펌,stylist 은혜,새로헤어 관악점,#S컬펌,#C컬펌,#볼드펌
여성_PERM_롱_볼드펌_14,images\여성_PERM_롱_볼드펌_14.jpg,여성,PERM,롱,볼드펌,부원장 보람,마실 홍대점,#내츄럴펌,#셋팅펌,#볼드펌
여성_PERM_롱_볼드펌_20,images\여성_PERM_롱_볼드펌_20.jpg,여성,PERM,롱,볼드펌,디자이너 윤슬,에이바헤어 송파나루역점,#레이어드컷,#레이어드펌,#볼드펌
여성_PERM_롱_볼드펌_21,images\여성_PERM_롱_볼드펌_21.jpg,여성,PERM,롱,볼드펌,디렉터 하루,순수 청담본점,#글램펌,#볼드펌,#히피펌
여성_PERM_롱_볼드펌_26,images\여성_PERM_롱_볼드펌_26.jpg,여성,PERM,롱,볼드펌,원장 박시은,킨(KEEN)헤어 강남점,#골드브라운,#레이어드컷,#볼드펌
여성_PERM_롱_셋팅펌_0,images\여성_PERM_롱_셋팅펌_0.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_1,images\여성_PERM_롱_셋팅펌_1.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_2,images\여성_PERM_롱_셋팅펌_2.jpg,여성,PERM,롱,셋팅펌,실장 민준,모어온헤어 강남점,#C컬펌,#레이어드펌,#셋팅펌
여성_PERM_롱_셋팅펌_3,images\여성_PERM_롱_셋팅펌_3.jpg,여성,PERM,롱,셋팅펌,디자이너 윤결,모어온헤어 강남점,#S컬펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_4,images\여성_PERM_롱_셋팅펌_4.jpg,여성,PERM,롱,셋팅펌,디자이너 윤결,모어온헤어 강남점,#레이어드컷,#C컬펌,#셋팅펌
여성_PERM_롱_셋팅펌_5,images\여성_PERM_롱_셋팅펌_5.jpg,여성,PERM,롱,셋팅펌,디자이너 윤결,모어온헤어 강남점,#레이어드컷,#C컬펌,#셋팅펌
여성_PERM_롱_셋팅펌_6,images\여성_PERM_롱_셋팅펌_6.jpg,여성,PERM,롱,셋팅펌,디자이너 정동현,모어온헤어 신논현점,#S컬펌,#레이어드펌,#셋팅펌
여성_PERM_롱_셋팅펌_7,images\여성_PERM_롱_셋팅펌_7.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_8,images\여성_PERM_롱_셋팅펌_8.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_9,images\여성_PERM_롱_셋팅펌_9.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_10,images\여성_PERM_롱_셋팅펌_10.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_11,images\여성_PERM_롱_셋팅펌_11.jpg,여성,PERM,롱,셋팅펌,디자이너 정동현,모어온헤어 신논현점,#S컬펌,#레이어드펌,#셋팅펌
여성_PERM_롱_셋팅펌_12,images\여성_PERM_롱_셋팅펌_12.jpg,여성,PERM,롱,셋팅펌,디자이너 정동현,모어온헤어 신논현점,#S컬펌,#레이어드펌,#셋팅펌
여성_PERM_롱_셋팅펌_13,images\여성_PERM_롱_셋팅펌_13.jpg,여성,PERM,롱,셋팅펌,실장 소연,희올헤어 본점,#C컬펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_14,images\여성_PERM_롱_셋팅펌_14.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_15,images\여성_PERM_롱_셋팅펌_15.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_16,images\여성_PERM_롱_셋팅펌_16.jpg,여성,PERM,롱,셋팅펌,디자이너 하늘,코벨헤어 송파본점,#S컬펌,#셋팅펌,#허쉬컷
여성_PERM_롱_셋팅펌_17,images\여성_PERM_롱_셋팅펌_17.jpg,여성,PERM,롱,셋팅펌,디자이너 하늘,코벨헤어 송파본점,#셋팅펌,#레드브라운,#허쉬컷
여성_PERM_롱_셋팅펌_19,images\여성_PERM_롱_셋팅펌_19.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#레이어드펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_20,images\여성_PERM_롱_셋팅펌_20.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#레이어드펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_21,images\여성_PERM_롱_셋팅펌_21.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#레이어드펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_23,images\여성_PERM_롱_셋팅펌_23.jpg,여성,PERM,롱,셋팅펌,디자이너 윤결,모어온헤어 강남점,#S컬펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_24,images\여성_PERM_롱_셋팅펌_24.jpg,여성,PERM,롱,셋팅펌,실장 민준,모어온헤어 강남점,#빌드펌,#레이어드펌,#셋팅펌
여성_PERM_롱_셋팅펌_25,images\여성_PERM_롱_셋팅펌_25.jpg,여성,PERM,롱,셋팅펌,실장 소연,희올헤어 본점,#C컬펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_26,images\여성_PERM_롱_셋팅펌_26.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_27,images\여성_PERM_롱_셋팅펌_27.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#레이어드펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_29,images\여성_PERM_롱_셋팅펌_29.jpg,여성,PERM,롱,셋팅펌,실장 이정문,모어온헤어 본점,#레이어드펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_30,images\여성_PERM_롱_셋팅펌_30.jpg,여성,PERM,롱,셋팅펌,디자이너 정재원,모어온헤어 신논현점,#레이어드펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_32,images\여성_PERM_롱_셋팅펌_32.jpg,여성,PERM,롱,셋팅펌,디자이너 세나,박준뷰티랩 신림점,#레이어드펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_33,images\여성_PERM_롱_셋팅펌_33.jpg,여성,PERM,롱,셋팅펌,디자이너 세나,박준뷰티랩 신림점,#C컬펌,#셋팅펌,#레이어드컷
여성_PERM_롱_셋팅펌_34,images\여성_PERM_롱_셋팅펌_34.jpg,여성,PERM,롱,셋팅펌,디자이너 세나,박준뷰티랩 신림점,#셋팅펌,#레이어드펌,#레이어드컷
여성_PERM_롱_셋팅펌_35,images\여성_PERM_롱_셋팅펌_35.jpg,여성,PERM,롱,셋팅펌,디자이너 세나,박준뷰티랩 신림점,#셋팅펌,#히피펌,#레이어드컷
여성_PERM_롱_발롱펌_0,images\여성_PERM_롱_발롱펌_0.jpg,여성,PERM,롱,발롱펌,부원장 민경,어반그라운드헤어 상왕십리점,#발롱펌,#C컬펌,#레이어드컷
여성_PERM_롱_발롱펌_1,images\여성_PERM_롱_발롱펌_1.jpg,여성,PERM,롱,발롱펌,실장 예은,꾸아르헤어 금호점,#글램펌,#발롱펌,#레이어드펌
여성_PERM_롱_발롱펌_2,images\여성_PERM_롱_발롱펌_2.jpg,여성,PERM,롱,발롱펌,부원장 효은,준오헤어 강남화이트점,#발롱펌,#다크브라운,#레이어드컷
여성_PERM_롱_발롱펌_3,images\여성_PERM_롱_발롱펌_3.jpg,여성,PERM,롱,발롱펌,director 소주훈,꾸블랑헤어 성신여대2호점,#레이어드컷,#물결펌,#발롱펌
여성_PERM_롱_발롱펌_5,images\여성_PERM_롱_발롱펌_5.jpg,여성,PERM,롱,발롱펌,디자이너 승민,모어온헤어 신논현점,#발롱펌,#레이어드펌,#물결펌
여성_PERM_롱_발롱펌_6,images\여성_PERM_롱_발롱펌_6.jpg,여성,PERM,롱,발롱펌,실장 다솜,꾸블랑헤어 홍대상수점,#C컬펌,#발롱펌,#레이어드컷
여성_PERM_롱_발롱펌_7,images\여성_PERM_롱_발롱펌_7.jpg,여성,PERM,롱,발롱펌,수석실장 수채하,준오헤어 노원사거리점,#S컬펌,#발롱펌,#루즈펌
여성_PERM_롱_발롱펌_8,images\여성_PERM_롱_발롱펌_8.jpg,여성,PERM,롱,발롱펌,원장 아름,에이바헤어 마곡발산점,#레이어드컷,#S컬펌,#발롱펌
여성_PERM_롱_발롱펌_9,images\여성_PERM_롱_발롱펌_9.jpg,여성,PERM,롱,발롱펌,원장 은솔,리츠A헤어 마곡나루점,#바디펌,#러블리펌,#발롱펌
여성_PERM_롱_발롱펌_10,images\여성_PERM_롱_발롱펌_10.jpg,여성,PERM,롱,발롱펌,디렉터 구름,구르미 그린 강남점,#발롱펌,#루즈펌,#핑크브라운
여성_PERM_롱_발롱펌_11,images\여성_PERM_롱_발롱펌_11.jpg,여성,PERM,롱,발롱펌,실장 소라,오아오헤어 한남점,#S컬펌,#발롱펌,#초코브라운
여성_PERM_롱_발롱펌_13,images\여성_PERM_롱_발롱펌_13.jpg,여성,PERM,롱,발롱펌,디자이너 예랑,제오헤어 압구정점,#레이어드컷,#발롱펌,#S컬펌
여성_PERM_롱_발롱펌_21,images\여성_PERM_롱_발롱펌_21.jpg,여성,PERM,롱,발롱펌,원장 라라,에이바헤어 한성대역점,#S컬펌,#발롱펌,#루즈펌
여성_PERM_롱_발롱펌_24,images\여성_PERM_롱_발롱펌_24.jpg,여성,PERM,롱,발롱펌,실장 화연,아스트룸헤어 문정점,#S컬펌,#발롱펌,#루즈펌
여성_PERM_롱_발롱펌_25,images\여성_PERM_롱_발롱펌_25.jpg,여성,PERM,롱,발롱펌,Stylist 라희,스위트벙커 발산4지점,#레이어드컷,#셋팅펌,#발롱펌
여성_PERM_롱_발롱펌_29,images\여성_PERM_롱_발롱펌_29.jpg,여성,PERM,롱,발롱펌,원장 우상,크리드헤어 성수점,#레이어드컷,#발롱펌,#셋팅펌
여성_PERM_롱_발롱펌_31,images\여성_PERM_롱_발롱펌_31.jpg,여성,PERM,롱,발롱펌,stylist 예은,새로헤어 관악점,#레이어드펌,#볼륨펌,#발롱펌
여성_PERM_롱_텍스쳐펌_0,images\여성_PERM_롱_텍스쳐펌_0.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#텍스쳐펌,#레이어드펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_1,images\여성_PERM_롱_텍스쳐펌_1.jpg,여성,PERM,롱,텍스쳐펌,실장 양지영,모어온헤어 본점,#C컬펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_2,images\여성_PERM_롱_텍스쳐펌_2.jpg,여성,PERM,롱,텍스쳐펌,실장 신슬기,모어온헤어 강남점,#텍스쳐펌,#허쉬펌,#내츄럴펌
여성_PERM_롱_텍스쳐펌_3,images\여성_PERM_롱_텍스쳐펌_3.jpg,여성,PERM,롱,텍스쳐펌,디자이너 최인혜,희올헤어 본점,#레이어드펌,#텍스쳐펌,#볼륨매직
여성_PERM_롱_텍스쳐펌_4,images\여성_PERM_롱_텍스쳐펌_4.jpg,여성,PERM,롱,텍스쳐펌,실장 신슬기,희올헤어 본점,#볼륨매직,#텍스쳐펌,#원랭스컷
여성_PERM_롱_텍스쳐펌_5,images\여성_PERM_롱_텍스쳐펌_5.jpg,여성,PERM,롱,텍스쳐펌,대표원장 바다,어바웃9 홍대입구 본점,#텍스쳐펌,#애쉬그레이,#허쉬컷
여성_PERM_롱_텍스쳐펌_6,images\여성_PERM_롱_텍스쳐펌_6.jpg,여성,PERM,롱,텍스쳐펌,수석디자이너 홍주,꾸블랑헤어 왕십리점,#레이어드컷,#볼륨매직,#텍스쳐펌
여성_PERM_롱_텍스쳐펌_7,images\여성_PERM_롱_텍스쳐펌_7.jpg,여성,PERM,롱,텍스쳐펌,실장 신슬기,희올헤어 본점,#볼륨매직,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_10,images\여성_PERM_롱_텍스쳐펌_10.jpg,여성,PERM,롱,텍스쳐펌,디자이너 미니,르데이헤어 장안점,#텍스쳐펌,#레드브라운,#레이어드컷
여성_PERM_롱_텍스쳐펌_12,images\여성_PERM_롱_텍스쳐펌_12.jpg,여성,PERM,롱,텍스쳐펌,부원장 연아,토니앤가이 더감동미아점,#텍스쳐펌,#밀크브라운,#레이어드컷
여성_PERM_롱_텍스쳐펌_13,images\여성_PERM_롱_텍스쳐펌_13.jpg,여성,PERM,롱,텍스쳐펌,수석실장 이담,준오헤어 신논현역점,#볼륨매직,#텍스쳐펌,#밀크브라운
여성_PERM_롱_텍스쳐펌_18,images\여성_PERM_롱_텍스쳐펌_18.jpg,여성,PERM,롱,텍스쳐펌,실장 신슬기,희올헤어 본점,#레이어드펌,#S컬펌,#텍스쳐펌
여성_PERM_롱_텍스쳐펌_19,images\여성_PERM_롱_텍스쳐펌_19.jpg,여성,PERM,롱,텍스쳐펌,실장 승희,마실 홍대점,#볼륨매직,#텍스쳐펌,#애쉬블론드
여성_PERM_롱_텍스쳐펌_20,images\여성_PERM_롱_텍스쳐펌_20.jpg,여성,PERM,롱,텍스쳐펌,디자이너 리아,궁서채 신촌점,#레이어드컷,#텍스쳐펌,#러블리펌
여성_PERM_롱_텍스쳐펌_21,images\여성_PERM_롱_텍스쳐펌_21.jpg,여성,PERM,롱,텍스쳐펌,수석디자이너 가영,살롱드키코 신림역점,#텍스쳐펌,#레이어드펌,#밀크브라운
여성_PERM_롱_텍스쳐펌_24,images\여성_PERM_롱_텍스쳐펌_24.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#레이어드펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_25,images\여성_PERM_롱_텍스쳐펌_25.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#레이어드펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_26,images\여성_PERM_롱_텍스쳐펌_26.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#레이어드펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_28,images\여성_PERM_롱_텍스쳐펌_28.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#레이어드펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_29,images\여성_PERM_롱_텍스쳐펌_29.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#레이어드펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_31,images\여성_PERM_롱_텍스쳐펌_31.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#레이어드펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_32,images\여성_PERM_롱_텍스쳐펌_32.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#레이어드펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_33,images\여성_PERM_롱_텍스쳐펌_33.jpg,여성,PERM,롱,텍스쳐펌,실장 소연,희올헤어 본점,#레이어드펌,#텍스쳐펌,#레이어드컷
여성_PERM_롱_텍스쳐펌_34,images\여성_PERM_롱_텍스쳐펌_34.jpg,여성,PERM,롱,텍스쳐펌,팀장 미라,리안헤어 관악현대점,#애쉬블루,#텍스쳐펌,#레이어드펌
